,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,spine1_x,spine1_y,spine1_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,spine2_x,spine2_y,spine2_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,spine3_x,spine3_y,spine3_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,neck_x,neck_y,neck_z,left_collar_x,left_collar_y,left_collar_z,right_collar_x,right_collar_y,right_collar_z,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,right_touch,left_touch
0,0.000813356441018361,0.12054830635023794,0.05925932940699827,-0.018391828259626576,-0.06312724865721298,-0.10649474911141302,0.12063011951998295,-0.009379042977396557,-0.026832339058024866,0.035808216116559384,0.039122652977766625,-0.08079041395846256,0.4922954227535254,-0.047656820215197904,0.08046477852166446,0.016770694453330477,-0.014059431015554846,0.016137157114432164,0.012762235027313398,0.16620151326710597,-0.08801792670053003,-0.079224727427907,-0.14558779486903917,0.08889878638321534,0.021250133257035092,-0.026032266065462384,0.0059420538341541035,-0.09372451460675398,0.07892419487806146,0.14619885889859172,-0.0921300340181531,0.03453125808859481,-0.11104789997704052,-0.08088727852599004,0.09699842629977651,0.031442247118530026,0.013849861916892286,0.0012466836993170194,-0.5883782079103679,0.01425856367874247,0.03828461736374411,0.571512840552633,0.33313790285432066,0.0030132830865154947,-0.03790369858372711,0.19005686063322125,-0.1178028855856117,-0.8476113343383043,0.3430699362113189,0.16854535627962508,0.962545638486058,0.0356389467153538,-0.416376890139021,0.022478683404237525,0.11171470877437058,0.688303570851093,-0.06902620343137408,0.08435158533870474,-0.01330169809619619,-0.03892983190290734,0.023785499294272996,0.06804057553359888,0.06788039009609349,-0.18115586535480185,-0.1285777146059326,-0.19807662357295194,-0.13040936320358104,0.12950242382790123,0.21261418916948036,0.0,1.0
1,0.001550862942082025,0.13063067994269484,0.08604617933542806,-0.0862082739571214,-0.05782917369289686,-0.1273576460848429,0.13583080600296632,-0.024394584882184045,-0.019244956531258538,0.04207803994173575,0.029401049855675154,-0.08707430412904063,0.5873019983439782,-0.055199115587204695,0.08505562440418823,0.013654258690232445,-0.02125033435912682,0.030616576836074653,0.018666889706760253,0.1635484125324611,-0.09165340145311117,-0.08408164094389194,-0.14057018844137836,0.10125725258567979,0.02401323253439056,-0.03631272337949687,0.01263257699703266,-0.10806926776917032,0.09751820227165409,0.15168788152096324,-0.098263120372088,0.041385987757705855,-0.12288994071983499,-0.08421492351552827,0.12854700769021377,0.03164211536469611,0.024472512402517712,-0.006976210393586424,-0.5717991582146249,0.015600066315225454,0.046596009456779885,0.5669394231091055,0.32101843740015457,0.02069819838652398,-0.04208829916090404,0.1844078984191906,-0.12493107856615815,-0.8497713463113515,0.3419351069077514,0.17014404932461757,0.961015809328867,0.049528299140328795,-0.4348397752372215,0.012482567933531316,0.10846115655147143,0.6592658759846994,-0.06366608484599079,0.08809399365405102,-0.011139858515561096,-0.027970048038387447,0.027147126578633437,0.06570001105522616,0.06179480425226508,-0.1862361702242847,-0.1241268216431457,-0.19595010656614287,-0.13261434044183124,0.12800528898917762,0.20968952050185238,0.0,1.0
2,0.009779420197693175,0.1393978487515073,0.10288139168427726,-0.1192663154057432,-0.03269508554373646,-0.12318428057042109,0.1440784351613588,-0.04193053029777194,-0.02265968076980241,0.04229952906509268,0.016174110710355682,-0.0824733213230093,0.5992400153909747,-0.021582382786145216,0.07837766101281252,0.01927805863427251,-0.03299198317471008,0.035864329973107005,0.018026074007999278,0.1654786141085991,-0.09814069145705133,-0.08619062079340783,-0.13483989411110464,0.10452199473974533,0.022803016867557875,-0.05233335967458652,0.016263589045544535,-0.11085379384431834,0.10267030205258276,0.16069579756139019,-0.09806437119030768,0.038126249524794265,-0.13913255447935044,-0.0799093626823398,0.11547974609927003,0.02046736605770916,0.0467680769452038,-0.028776382747776275,-0.5354725803919379,0.028871647999192958,0.05849852767154884,0.5451589278763063,0.2984221173506012,0.0013749118941439598,-0.04122379890476825,0.19209602255405656,-0.13431627471681917,-0.8567436247340716,0.35896702162585525,0.1521082739250541,0.9666098738460135,0.07852154608437874,-0.45753570631634166,-0.00918853558948889,0.16718839100497143,0.6713450491643318,-0.015002961499919856,0.08935969898213271,-0.01499785370429163,-0.010737054767766532,0.02096498198765743,0.0726421258428469,0.04674028175946136,-0.19113214586180938,-0.12248993316137091,-0.1923402021029922,-0.13915922604464454,0.13014016303441567,0.20685773849471806,0.0,1.0
3,0.03621879919167278,0.13821040916784177,0.09015739348509977,-0.17335002580224787,-0.036433875273476746,-0.13729830553129924,0.15428825946810468,-0.04982714123882315,-0.024416376064945313,0.03377451004435983,0.016703024090297225,-0.08539215259745382,0.5598725217291114,-0.05453751161046183,0.07420886326741401,0.019232449172144412,-0.02409821082008401,0.03635637741627263,0.007375767919928833,0.15968997025316578,-0.08601317442665003,-0.057901401459813394,-0.14108099460681767,0.11629943664078811,0.02768190069820422,-0.04862069824088655,0.014549254426111356,-0.10232861391789039,0.10704862524958347,0.13665322998448196,-0.08841960298008301,0.043066603698920236,-0.15193371626470373,-0.07881820151560305,0.10271363419260293,0.031672771497071026,0.04316120393894127,-0.021775748477253165,-0.55656058734818,0.03360637705850343,0.05683051090218094,0.5645565898734272,0.32462619682901117,0.006159105785424446,-0.03015759626101137,0.1862436812247461,-0.1481158449069122,-0.8394986632916743,0.36164840368468193,0.15130771627437434,0.9725546519546909,0.05732203901034207,-0.471804006517361,0.002075470145892643,0.15266421680617884,0.6133559323727211,-0.009238834865827855,0.08441461186950555,-0.01884849207090622,-0.010725054819684452,0.03629881596737,0.07366693779154154,0.05031193526894618,-0.1838471025221969,-0.11813224294857072,-0.18413134048174842,-0.13874020771781698,0.12995880726885511,0.19960428036825145,0.0,1.0
4,0.04639700255389187,0.13879596372077896,0.11209525130453735,-0.21045002930571013,-0.0449913540631679,-0.15207422073510699,0.16666644608325396,-0.05613787159892247,-0.024021923405475133,0.02822988656607328,0.0032875736828335,-0.07364946755471863,0.5361030011930993,-0.06679568123467727,0.07149907231603801,0.027178967794930085,-0.022549523546767647,0.04477285170067524,0.0028151619241688357,0.15488564678236227,-0.08749096777394627,-0.0558437802430416,-0.13830983956367304,0.12276981700884215,0.022158400804588693,-0.05119076899848052,0.021156976391917503,-0.10312338341804167,0.11614654507478872,0.13448848841812097,-0.07675222888237306,0.04144661560967067,-0.163548452454303,-0.08057860906597558,0.08616442924956336,0.033785201358213,0.049849128500314886,-0.037532930715262314,-0.5486686076769027,0.0417486018379853,0.06988340905166135,0.5830872957394457,0.3156832607663374,-0.017163750939315436,-0.024055825728380997,0.1907239045304803,-0.1711981070499886,-0.8494163980850666,0.3617660244981095,0.1420382579621533,0.9821790490592803,0.05542404073025421,-0.4832248187977428,0.007225367047766708,0.15420042808678652,0.5910088292488997,-0.01050537159678317,0.07945786961271466,-0.02147027786895994,0.002092896619606609,0.03692188156740938,0.07501698935094714,0.04449578968153007,-0.18337835077521375,-0.12119556732941539,-0.18485341487498844,-0.14272983596130162,0.13624770723021884,0.19990643777009792,0.0,1.0
5,0.06667363412324416,0.1390437575175847,0.10969845067774744,-0.24725608859598017,-0.044853809212728635,-0.17438960479180032,0.16170901394997642,-0.06736366942948657,-0.02742963379100277,0.02751767279995788,-0.006576947129541377,-0.08453261767651737,0.47457471784293737,-0.054170591351834,0.057213221821078,0.03990566417933314,-0.03174961666866838,0.06402596813143338,-0.007710272523298058,0.1447639152482587,-0.07387554379133142,-0.04600573171547325,-0.137387270784179,0.14363021575098206,0.029871764462150507,-0.05941673285747329,0.032776078226200434,-0.1030086586527731,0.12846978444441937,0.1064864784445223,-0.05765723618977707,0.060007831614143914,-0.1944859060864374,-0.07299065618790433,0.09293648808281674,0.03316945590473331,0.049747836672570205,-0.026045263137829844,-0.5523466960545389,0.038170190875228695,0.039273088636834874,0.6208952427824727,0.32797005466140483,-0.00253265648713219,-0.017833755321111765,0.17255753503223312,-0.18612241455655876,-0.8564279364941945,0.33976787924131446,0.10715634317906142,0.9630213939499154,0.062493589998727006,-0.49376910966460774,0.01868977564909859,0.13138717322221508,0.4864511674486489,-0.027652025799301854,0.07323868011351585,-0.024157719096644215,0.003102916134317902,0.03650329643820578,0.0742379959974111,0.05180849748935866,-0.18488013739621953,-0.11988016854682204,-0.17820265080660236,-0.14933687153983097,0.13588997394482738,0.19633396247767473,0.0,1.0
6,0.08200445673631138,0.14302992664836123,0.11762219759336592,-0.24555791892964252,-0.03639078475377966,-0.20902257516878187,0.15217373194293637,-0.07197596796057204,-0.0255554787699846,0.031115118248724916,-0.021718819491335584,-0.09014427385536292,0.391254393009101,-0.00826752359619265,0.030562640420790488,0.053521486800018614,-0.03598245610584372,0.0692903423302274,-0.01672079006871517,0.13398781742945332,-0.07790628920523755,-0.04148771976927309,-0.1292195627888142,0.16125781971999784,0.028657255224142583,-0.06124990525679719,0.03412727893312746,-0.09972513584433296,0.13375526297518459,0.10093970320629389,-0.05606387584072443,0.05434543448269347,-0.21394202413833613,-0.06248249738518399,0.08983796758989082,0.03385371024026791,0.052408397126106954,-0.032374981034973604,-0.5504592489019058,0.03482611678734181,0.026653725260420424,0.6121807855112514,0.3299928168233534,0.010714785195235166,-0.015366436924347452,0.17844724907296708,-0.2084346379821631,-0.8618434743867655,0.3439547829217743,0.09320357484757857,0.9623425436644794,0.07517026847959375,-0.5081673737580874,0.01684271772461977,0.13873141912631196,0.5051039982521486,-0.03453126913978017,0.0734790055750852,-0.02656354724916299,0.006141391436439285,0.03335625849484503,0.07572313717060597,0.049801734441439316,-0.18402761027253864,-0.12114719898397963,-0.17793226012468594,-0.1534304783428986,0.13593750294584006,0.19689452655002615,0.0,1.0
7,0.09620335007875626,0.14489720096733194,0.11669254314822533,-0.27127309242932335,-0.03627450543677391,-0.21361826936864678,0.16923925758638544,-0.0801374070984926,-0.02652871820025083,0.03928781578444307,-0.03801759070773558,-0.08523175494372216,0.29418913750854986,-0.005672291125937257,0.012142976867962209,0.056484395144763895,-0.03735026060723934,0.06695396505653467,-0.02566457629444123,0.12693207977942889,-0.07939168711433761,-0.013519971219504196,-0.12498174057387623,0.1743867329720472,0.02449773749642418,-0.06157553579015462,0.030937377447188493,-0.09408923759366258,0.12996633257628543,0.09520088383203469,-0.05539426674941041,0.043158746082995636,-0.22973156573154152,-0.049493320458747415,0.07987150713802871,0.02912307290319493,0.057379401305988,-0.043956537113249095,-0.5316808924426255,0.03253740048758053,0.026843770496217445,0.6038695151932054,0.321680179564766,0.007223601741663144,-0.006794079469004265,0.1756605667540795,-0.21997645722885606,-0.8604617924119167,0.34456408409497197,0.09174970509772962,0.984681183402696,0.05713648608730655,-0.5346128366990506,0.03819464477834186,0.1273186829208948,0.5076648771107326,-0.049438260100659555,0.07129951527657613,-0.030736212312135525,0.01659721829349071,0.018873599241606774,0.07534212251362393,0.036216255428116,-0.18334628085032828,-0.12589520967784473,-0.17955500866869437,-0.15584959972769258,0.1432580607077676,0.20376185239035718,0.0,1.0
8,0.10819977023236484,0.1512783670404707,0.13481706432660082,-0.29213367719049804,-0.04196121423893051,-0.22099060524400418,0.17984194321750682,-0.09155925923027075,-0.021144231928431213,0.045712117247155216,-0.04034887515484442,-0.08741826521184633,0.214694823834896,-0.006505324624698217,-0.0027447391484056506,0.05451238031344403,-0.03949632188308727,0.07202323679116725,-0.0320136281207301,0.12148360410324366,-0.08303340664846055,0.010236187943350036,-0.12257830436815165,0.18067896483660076,0.021473694522598143,-0.06491349149868886,0.033718585410459384,-0.088445263412326,0.12515227514430616,0.08974115812141642,-0.05037092924055832,0.031230039360111927,-0.2397540796539146,-0.03966653402450432,0.05750491317789597,0.01824660124928602,0.06640237999496652,-0.059408548917909254,-0.5166783318655488,0.03263221232055097,0.03464609455745005,0.5906522240389942,0.3155736679998974,-0.00830643153022681,-0.006253008317160531,0.174153373624533,-0.2316552622022392,-0.8708367312859837,0.3383714410086689,0.0960853848802048,0.9828302964894122,0.05582737577420841,-0.5288453001504063,0.03935779594658643,0.12715100834319354,0.5162858266943382,-0.048524608376135966,0.051564471529562256,-0.036550774110594375,0.016120517306742195,0.008870257712254564,0.07766305820813257,0.03090395520457342,-0.17895846940973342,-0.12856919419784396,-0.17739796910182895,-0.15821243561692452,0.14651908553023496,0.20237564091221477,0.0,1.0
9,0.09995478358427977,0.1481222161636282,0.15134298376077698,-0.31351046068088545,-0.0449132126287799,-0.22788904199229165,0.1837376718019773,-0.09461362432611531,-0.01719293491138477,0.06268244718328582,-0.056480237763325114,-0.07918200161862227,0.15481341407726934,0.007844641883754333,-0.015937443684328968,0.0482835926047312,-0.03972364671268824,0.07473138874861675,-0.034946192526651064,0.11736952706226034,-0.09535241850418082,0.0170149199827387,-0.11893133520830679,0.19927300943905485,0.02340756376931662,-0.06587369361419149,0.03497286750558569,-0.09466411271264391,0.12736615374348692,0.10159964983830524,-0.05518646885970334,0.035125191760518426,-0.2667549845011433,-0.04552485648751787,0.07331224004547021,0.02192686816805602,0.06999756699724968,-0.07017180584341487,-0.5032523372516,0.03673103852670364,0.045206172727698446,0.5735933775359628,0.30544927425405816,0.00869221893619776,-0.0036042716626342244,0.1675408425073142,-0.24012453273745082,-0.8617850906762644,0.3462290293803446,0.09580662783591976,0.9881075035340899,0.05250302602151149,-0.5469967093304471,0.0452490949870019,0.12137293210255401,0.5151617700154505,-0.05214685670425504,0.050078268435839186,-0.04355412860619712,0.021151790211550774,0.0034568772008354916,0.08104786556814836,0.027233224935739566,-0.1798090746999656,-0.12815607834478415,-0.17777938700441534,-0.16273639479291835,0.14548906087069757,0.20508563596928034,0.0,1.0
