,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,spine1_x,spine1_y,spine1_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,spine2_x,spine2_y,spine2_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,spine3_x,spine3_y,spine3_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,neck_x,neck_y,neck_z,left_collar_x,left_collar_y,left_collar_z,right_collar_x,right_collar_y,right_collar_z,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,right_touch,left_touch
0,-0.3662044034632215,-0.02330458861322726,-0.012062237692983499,-0.3590530198303997,0.024386793669051388,-0.011715240330967734,0.3259963668630088,-0.019338504683655833,0.01910219148991027,0.9153592637038914,0.007998221511834824,-0.12094504320291583,0.9403577311653843,-0.03516518797478252,0.12484957497086767,-0.06873592949520742,0.0018161968203940226,0.025185346012076167,-0.11525313280790705,0.1519644874032171,-0.062130063853307126,-0.12011245251416518,-0.16532139605935736,0.07709988708603796,-0.006518453407878033,-0.0045816004435028646,0.011937668552386567,-0.16061840141226583,-0.014192486894352374,0.16308844506827863,-0.1585078773124861,0.024977514885676566,-0.1873510481233889,-0.4062105096431943,0.008073664294667937,0.03854610656037481,0.0717064853504605,-0.1629811681568718,-0.5936083053467123,0.04203652395597687,0.16413262960874642,0.5885940992065927,0.18032117399121778,-0.0045409020447282344,-0.01743994351137054,0.259938594083994,-0.117147663199062,-0.8459018744011179,0.21984959940581184,0.16555459433860498,0.7943574035449431,0.07308152474968126,-0.4365265665735145,0.05473135367269707,-0.012923739317133224,0.4119928321759543,-0.11198052718595246,0.08719112920413664,-0.005849648709461919,-0.004251536456044813,0.10630213716719285,0.001857334008859013,-0.013551760947751347,-0.13200028167095829,-0.14535548372400475,-0.21127754487744005,-0.1380248252408322,0.13898785436415095,0.20104015147575702,1.0,1.0
1,-0.3864536512879142,-0.01892529845042601,-0.015414725864911487,-0.3502761411881866,0.020735278676114355,-0.015231702149284888,0.32092804026907557,-0.021837715946285474,0.019220928880256227,0.9320136036579258,0.019145978041514855,-0.12457558241761577,0.9224771328286097,-0.03125538010279283,0.12147353463257,-0.0853313134185299,-0.0036283958019105444,0.023349705448721576,-0.13124811746457457,0.1541378662499584,-0.06730200914720108,-0.13348670599568258,-0.16562521684347997,0.08912923115184797,-0.013044299042942072,-0.005016374406040969,0.008583309487845373,-0.15590801802900942,-0.011437093487497663,0.1663191288166357,-0.15486329030088206,0.028415903889299265,-0.19708134471938665,-0.424408370830561,0.01074401525476354,0.046367322646268014,0.06148837748976022,-0.15519010808485367,-0.5987066466477018,0.024554990142593287,0.1539880672742142,0.5864217753643681,0.1729004841297137,0.0006113003988501564,-0.014137149354282478,0.23027238756270582,-0.11840032020523328,-0.7968567618232857,0.19051627478291847,0.16847461551391119,0.7534480425385395,0.01717095025907592,-0.39474288791757584,0.0817420572232619,-0.06058702681014326,0.37637868529377294,-0.13606061227218305,0.08879668023648797,-0.0027400923705458435,-0.006426431602294399,0.09931669823491054,-0.004695587902969756,-0.010102057987999069,-0.13166855459074864,-0.139925556537982,-0.2054600126677538,-0.1337285486241225,0.13663442012823412,0.1958052807332163,1.0,1.0
2,-0.40421505493473875,-0.02081691729721924,-0.02051256960933511,-0.36763355322578384,0.021325603410916827,-0.0176725836743233,0.3227466407258086,-0.022573316115138686,0.0203657385984572,0.9436148563904063,0.01698778255277089,-0.12439544901768601,0.9288235736731612,-0.029062883320676747,0.12386058643351908,-0.09532117672975754,-0.003652558141593154,0.018863687732465936,-0.1516586292426595,0.1629355664456511,-0.07545693892690021,-0.145599063509008,-0.1726235813156125,0.09743697533702546,-0.009877698659521705,-0.005650768771249037,0.0048668905961667345,-0.15153393183100874,-0.01966372601811628,0.17949849528860204,-0.15770433067169445,0.032314818272908274,-0.2067003990390616,-0.4306027992547514,0.01766517774960219,0.05265993093365262,0.04460906712681654,-0.14563077046849782,-0.5726737835735325,0.002670791448395527,0.14461874512691164,0.5488887586816118,0.16523725459060773,0.011838352432057775,-0.008840013028472227,0.1916214223618691,-0.1189474156050121,-0.7530400513892989,0.15657043476282256,0.17324496001946144,0.7081865943170612,-0.032242442667870054,-0.3850224522659811,0.11541011672183028,-0.09628062237197897,0.3707920903396178,-0.1589493789430604,0.08176893076576447,-0.0018080521490582147,0.0022787984465212105,0.09318683011217783,-0.005360649076548096,-0.021961942338645415,-0.12864031365645034,-0.1361428272596017,-0.19887845913037938,-0.13450729781003878,0.1296100696465965,0.19014356122105616,1.0,1.0
3,-0.40755463598880004,-0.029649052077838967,-0.034054141211805944,-0.36694214250458657,0.013052368461577313,-0.021252760607605187,0.30714101397884275,-0.020750316207842845,0.030175135399019525,0.9403533510541854,0.0053690308087639416,-0.1249810798097352,0.9272437611037239,-0.025615451987728743,0.12947493501297033,-0.10668661608713045,0.004758801965134785,0.01325908293393051,-0.166883082815949,0.17642377259182807,-0.08685387776821704,-0.16680099157304745,-0.19400477071706956,0.11266026198619394,0.0015591295993535972,0.0016262843675602934,0.0032581794774205965,-0.16302783695761278,-0.030981272408366456,0.19739283070342448,-0.15848075844934287,0.048109548743009434,-0.22994576270204492,-0.44115476698224315,0.019999568483265895,0.0459850403335889,0.026325243713072443,-0.09715919769463688,-0.5195184905553866,-0.019797542489688427,0.1106175703107235,0.4879695457023932,0.1442027664467067,0.023230076059687743,-0.013852289456879259,0.16561493911379785,-0.07208741837545896,-0.7159774082575621,0.10104646204291039,0.15469614937423293,0.6137483466487492,-0.0393601479081552,-0.40772092430438467,0.12596713989319028,-0.13666573911424468,0.3760266489841504,-0.17904342842243853,0.0677908708166793,-0.008668245848386213,0.00401913002016716,0.09985075800836395,0.005784830545070507,-0.035047031954291506,-0.12820448957296926,-0.1303608469699824,-0.19366098339510612,-0.13180084179563128,0.11730269364547175,0.18477549536593404,1.0,1.0
4,-0.3948096044314816,-0.03661114357962969,-0.04644793487912821,-0.39217939783822303,0.012837277641840839,-0.021243080816245243,0.3024698591109227,-0.024251942699520246,0.04540670410326508,0.8953821293668475,-0.01946891110601312,-0.12348015639526215,0.9111589727493568,-0.01678232863409801,0.13515212743088623,-0.11992749363456934,0.017331021084064258,0.0050117337796091194,-0.18367967446783492,0.18720991625392114,-0.09841409410206914,-0.1740194556237545,-0.21440530523096735,0.13200997132034656,0.0076287137710410735,0.01173593047770427,-0.0009729552092512078,-0.16946620402479365,-0.048595999193951744,0.21472065237250854,-0.16089378211332112,0.0719004130621872,-0.26194766514361345,-0.451876794418819,0.0013782139224578493,0.03507040323246097,-0.008525429070995717,-0.0562448349490845,-0.443314133277576,-0.04373522947069071,0.08604299435260243,0.39371316866075984,0.10342549296568823,0.025295436492652312,-0.020406951107294832,0.12281261022792969,-0.055570296585486956,-0.6643626779132734,0.03923264057430212,0.1209092068839912,0.5069454791995728,-0.07814388098948681,-0.5127698432076251,0.1923568932033945,-0.17447019984938753,0.39449256330232707,-0.1952160846922166,0.04570750342026475,-0.033880988260404754,0.027524742968324127,0.11437739980787791,0.02700407482632583,-0.05404334308161549,-0.11219772737997297,-0.12146559756579389,-0.1818172918102601,-0.12904739614781732,0.1021415982230105,0.1736221964477092,1.0,1.0
5,-0.3788189350622653,-0.03307609504142617,-0.057264973690027414,-0.4060373056575799,0.011885720146224354,-0.027074749100621853,0.291630149300816,-0.02547585077347736,0.05372925689039837,0.8520223714656951,-0.03806374025081838,-0.11569045075533001,0.8925630233983576,-0.0030504169567078243,0.14781876053444667,-0.13264092527854854,0.02593887835970987,0.0037927734232482036,-0.18717214394367404,0.214211178220167,-0.125293011249184,-0.16375683793655807,-0.23669618066913078,0.14701210264255932,0.02081762025279216,0.019217192279889383,-0.0034856695425302367,-0.17783680285942668,-0.08190022310406975,0.25281469924503447,-0.17270660734123244,0.07505106620344515,-0.2801258225489748,-0.44554286739095617,-0.008225990904337399,0.015401231806980904,-0.03219551527672329,0.007019007172786473,-0.36093038905451985,-0.06820743664615324,0.026423883762194178,0.31442006672527567,0.08885567585721327,0.0317105557267654,-0.0349976407607835,0.09554745639998614,-0.015186684921408844,-0.5995711565785349,-0.020679303495062553,0.07683210003778451,0.3993748645618695,-0.10971324977637663,-0.6262600428743924,0.23524173888418254,-0.23218051477217302,0.4365659028514992,-0.23656643013732404,0.017738987256430434,-0.061620330436993775,0.04102155938226538,0.11395058261266247,0.04718222221662138,-0.0774977135771741,-0.09454053515590517,-0.11243656828062298,-0.17042008847390408,-0.13496719664827853,0.07381341808622555,0.1626328795913884,1.0,1.0
6,-0.4053423640102621,-0.027040573947918256,-0.05442767740852864,-0.4057738993844289,-0.01770002667199355,-0.04718742660405083,0.2791222729683249,-0.02549348504355442,0.061047313394129804,0.7844421056013576,-0.031634058289352396,-0.1185412552474539,0.7955789444063524,-0.003466558510512474,0.14387800845916293,-0.15017307136953928,0.028950305690632616,-0.006802501297268677,-0.16979938803014144,0.22902822174818538,-0.16618939399397178,-0.15509072704005022,-0.26027101754756776,0.19356354582167443,0.028685242464981494,0.02402425300666322,-0.01381176527452874,-0.17751437778866114,-0.0800785635363781,0.3033975765376398,-0.16409887537645956,0.07900846791752114,-0.3377381768267856,-0.4566539261707403,-0.01722371216090779,0.03159087663615793,-0.053399222559456054,0.060215842783443385,-0.3066308098799388,-0.07594791680074167,-0.033976405313016045,0.24004630274851751,0.07389245425267503,0.03976196898309525,-0.02371341249497586,0.051107329454347414,0.021285654222933825,-0.5054166926638902,-0.04993282432342735,0.0144293953525656,0.3159311632209853,-0.21625029546583066,-0.7031920273326646,0.3163115891420228,-0.28865351615606427,0.48623743676924835,-0.2513427435365149,-0.004623526023985151,-0.08588591118692523,0.06303043663193979,0.09955726861382741,0.06940278060860328,-0.08973056044049489,-0.09835144398639302,-0.10003831932224627,-0.1728149670949482,-0.14646482364511088,0.06225888514303679,0.16215912813230707,1.0,1.0
7,-0.37942003915766914,-0.007275584130951751,-0.033404826989732066,-0.37075045175261584,-0.041825583857697524,-0.07498180585530506,0.2608710287097606,-0.020960802472993256,0.06251766534913568,0.6879191144176762,-0.03476378842401395,-0.11843255089418434,0.7221347857265598,0.004401659080626619,0.14155338587861027,-0.15604300336333865,0.03628227286386654,-0.008619285348279538,-0.1330858326730749,0.2566882204055898,-0.2069472387139956,-0.12723183702009616,-0.2839306970447979,0.22898055488854216,0.05170481465619086,0.03271887390619477,-0.018541003379997822,-0.1950974887329098,-0.08511228798836834,0.3512822467365854,-0.1739524572470088,0.07959943088162014,-0.37047902580908637,-0.42053538660638395,-0.040588009602657626,0.02348299463081594,-0.05328063719530184,0.17777028056972477,-0.22980719203498132,-0.08020967021108517,-0.12047343204289218,0.16375291371455608,0.051739855316440986,0.025639407500716915,-0.02481622845294309,0.06346435650958986,0.11612956839711663,-0.45650259816445043,-0.07858100170187952,-0.04535825686677253,0.23762720622574066,-0.3318702476098203,-1.030248690087182,0.5078306311898185,-0.34416974178293214,0.5909037386038345,-0.3063309687646707,-0.035554215296624746,-0.13495260024622002,0.08438813857198102,0.09135083201051897,0.10315424423232034,-0.11012207559860465,-0.08742565170934864,-0.08956107998314122,-0.17061264758043443,-0.14149999790527565,0.04941290553203004,0.16256845653768032,1.0,1.0
8,-0.3786179534691968,0.0273163451006897,-0.006505312327043338,-0.3968620091560212,-0.03856524771502756,-0.08967370251814079,0.2734491070432759,-0.030109754780353937,0.06954793903679247,0.6024805475626377,-0.023465792420352516,-0.13271574588901633,0.6745539649082923,0.03477522872744032,0.1325453426845839,-0.17014611032947774,0.02964670275150394,-0.011878121797347265,-0.09823157094455155,0.27034711984750226,-0.22029760648262328,-0.10246262967570373,-0.3028020953091075,0.2666435683607795,0.04636891832747081,0.027983634867461582,-0.02256151880291243,-0.18563627525984383,-0.0802505239019462,0.359270026232347,-0.1693597265311201,0.11789824762059231,-0.4188773249271356,-0.4237703434873973,-0.0165382682145081,0.02166137859261995,-0.06957894455701408,0.20542081610616902,-0.17104267750303503,-0.09776339614385485,-0.14789592779039396,0.10085624160268908,0.029440956997084433,0.03523305242312458,-0.028163798791022245,-0.0029260801051824194,0.14779655951596382,-0.33114513819849767,-0.11659044097021144,-0.07710093426986075,0.13651996578425912,-0.41800557288584644,-0.9841214848610549,0.5372402173062292,-0.4377213055313033,0.6272609455020657,-0.36484059171151,-0.04045823684984112,-0.15244791059419271,0.08041423193480592,0.08190273739236031,0.12373051820909442,-0.11087808010519916,-0.08639063645986916,-0.07780425797230861,-0.15930241946077978,-0.12230134715923152,0.04997631514619405,0.15527165476769653,0.0,0.0
9,-0.36417980748983286,0.025690751425689218,0.016490079628259272,-0.39637704978460353,-0.042984861637691774,-0.1132044783734941,0.2481064955174632,-0.033183685012562414,0.07623280766609392,0.5482901874745942,-0.05961278281733007,-0.11888854080634079,0.7002510683797749,0.047580736095695686,0.13418777219807096,-0.17828179561812182,0.03742809810600645,-0.01688021165464484,-0.10790130931599318,0.27908037616318015,-0.24744380909343058,-0.12986561284759507,-0.30887376965456403,0.2790112491403129,0.05781495204625833,0.032765818712807926,-0.02471496109702044,-0.19314607276496482,-0.06476434511448348,0.3947901558921246,-0.1755431660261132,0.10827722902199288,-0.43014487723342987,-0.4010422843466917,-0.02194396797015674,0.021829112873255205,-0.08348479140680243,0.26322923779870133,-0.1126450847634158,-0.10111119052715656,-0.20493535862779355,0.038306955939075134,0.01189355315895514,0.030397756039862278,-0.02648682157317836,-0.017028865056625077,0.1588488865679154,-0.29137140371528886,-0.12892966055894903,-0.12451222785779814,0.07872290629251814,-0.8433179402095675,-1.1760439115883132,1.0122043859594807,-0.5090523630466466,0.6984189954344191,-0.4240487511856512,-0.08216782205071105,-0.17514591611071273,0.09952952599884866,0.05605502717582017,0.13250345405924646,-0.11735223845239018,-0.07141217943669757,-0.06582243657963693,-0.15426996048980052,-0.11924061262100852,0.03383497375719324,0.1494310881596849,0.0,0.0
