Unnamed: 0,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,spine1_x,spine1_y,spine1_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,spine2_x,spine2_y,spine2_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,spine3_x,spine3_y,spine3_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,neck_x,neck_y,neck_z,left_collar_x,left_collar_y,left_collar_z,right_collar_x,right_collar_y,right_collar_z,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,right_touch,left_touch
0.0,0.2954312890435113,0.1136406569874939,0.0499613135868937,-0.2987199707812283,0.0529811586890021,0.0387466009720482,0.0865065251076881,-0.1366229039281803,0.0106470657071866,0.532787349837572,-0.1597665708531965,-0.0842180477324179,0.3196953397589748,0.0012456166250143,0.1132014340279055,-0.020192419054167,-0.0201145841289627,0.0182563272129209,0.018182351103706,0.1492995282264662,-0.0658785068765382,0.1101137422630888,-0.1998850721630185,0.1234899336453385,0.029348198164665,-0.0406538001432246,0.0032387427987231,-0.1999410942241837,-0.0332339184562648,0.0587620817158735,-0.1173965643200963,0.0158485631503868,-0.2585364332048256,-0.0376202149833218,-0.1356161933774957,0.0480300831339017,0.0750301908132619,-0.0863608601385297,-0.4214681416250125,-0.006643404981622,-0.0186178239095873,0.4235914413232787,0.2930571515195436,-0.0767794460244017,0.0810115170863184,0.3384997853023631,-0.2210216329727301,-0.972000871320843,0.1981065976055068,0.0387606731927838,0.9401291711769776,0.1180089657583899,-0.4036960508366869,-0.0475857682153086,0.0453752045853194,0.2122364578102076,-0.0444623179258199,0.0433585423654665,-0.0149075762221586,-0.1106120655671283,0.0479078696156402,-0.0256956957141618,0.0992709580174823,-0.132197371134529,-0.128689907635636,-0.199478667807897,-0.1539729856473949,0.1194171428801631,0.2027847140009456,1.0,1.0
1.0,0.2236313429442082,0.1040342926528858,0.0571410202561969,-0.2118984461748269,0.0253543675986356,0.0447441780980941,0.0725530534071036,-0.1044529867295422,0.0161627636561756,0.6984891114250994,-0.0871816118422226,-0.1141960223706845,0.2782585008187827,0.0185932865989586,0.1127076597413812,-0.0134462194615943,-0.0217170405539612,0.0138017424599131,0.0299870165484621,0.1495897666821919,-0.072011647150942,0.1012760212002182,-0.2064650145075139,0.1106391678919647,0.0411466551769421,-0.0310865037807615,0.002191621087598,-0.2116202966964579,-0.0452818524383162,0.063573010675367,-0.1252794228721318,0.0041072610194992,-0.2450332542708386,-0.0328251220804626,-0.1448672259526164,0.0408453312041409,0.0775936825762681,-0.0720321336403786,-0.4251755331655485,-0.0068908662958659,-0.0184865268545855,0.4283119095876357,0.3117191523179908,-0.0823289247978837,0.0741714599622994,0.3543557944068686,-0.1853907044308083,-0.96799847332132,0.1994272341040505,0.0640693990368994,0.9305380574928882,0.1466707533085932,-0.3785967785406707,-0.074961262068036,0.050088503866454,0.2175546379590995,-0.0443524291907011,0.046318226918037,-0.0092648373953867,-0.1373543246050461,0.0518022955207456,-0.0284762644609064,0.1016977863203721,-0.1274198164978857,-0.123974063095144,-0.1901088149651364,-0.1562227914862682,0.1079737156113536,0.1944018703400934,1.0,0.0
2.0,0.1475159191985261,0.0834734717693277,0.0397334565727608,-0.1558276043414002,0.0131205670360381,0.0268913748125198,0.0861230367244798,-0.058661557907891,0.0168742721191437,0.8110637974132132,-0.0527914817527703,-0.1257033585736056,0.2495417312977858,0.0442092306920414,0.1019032971974891,-0.0072793727157975,-0.0005448139005053,0.0112615074651559,0.0071769262360858,0.1576451044939737,-0.0483369710273274,0.0872330451227835,-0.2211162181847616,0.0884072961084223,0.0243122549873245,0.0050838518823215,0.0033579603285653,-0.1996038841297399,-0.0415686051814467,0.0535077461434973,-0.1221849803099295,0.0003730047294001,-0.2179615492900417,-0.0207404512819792,-0.1301421511698763,0.0415010144441274,0.0770159566258551,-0.1064593493093168,-0.3992438692671703,0.0153754947721353,0.0271735197123457,0.3926369015388872,0.2692107459574739,-0.0505603003946129,0.0821858169518307,0.3607000678930727,-0.1511489476803771,-0.9800798040709674,0.2074071552890902,0.1066914219816934,0.968887100733014,0.2027554801970308,-0.3322776467799448,-0.1175046360818317,0.0776342852521214,0.2107624956203964,-0.0268319396365211,0.05890029538259,-0.0076148331048453,-0.1326680419256319,0.0614854128529114,-0.0299630068263088,0.0820619867721792,-0.1337924629807335,-0.1293466855715936,-0.1852010426649452,-0.1610799959384209,0.1124392860201597,0.194797398279961,1.0,0.0
3.0,0.077307931787912,0.0721354984440618,0.0741296324043226,-0.084969558225615,-0.0193337592733964,0.0229565539095485,0.0854672451548429,-0.0234229875839662,0.015911372272976,0.9122074102619367,-0.008661526068334,-0.1258823366885235,0.2208785010537765,0.0546083888959703,0.1195403340275995,-0.0094156619183686,0.0127503208675117,-0.0013714181687688,-0.0075787490915285,0.1554571491979892,-0.071161588224573,0.0682679398486463,-0.2085316432088202,0.0772079123008875,0.0410601972847977,0.0201531377540917,-0.0031009753916332,-0.2060653940590399,-0.0442942953881206,0.0812876311438041,-0.1349111569885969,-0.0223819902141646,-0.1897790995444074,-0.0140108629404534,-0.1305109372777433,0.034630808195331,0.0685405560209376,-0.0567587280487071,-0.4185684580857657,0.0309679795217201,0.0374180121493068,0.41548744745444,0.310902298638352,-0.0450298608360058,0.0683995746027053,0.3596805622021923,-0.1214371688790942,-0.983439098861267,0.2396796449258023,0.1543202102710066,0.9550370457928256,0.1864646872475903,-0.3552412174422561,-0.0862845458777235,0.0924548934381442,0.2512351816713691,-0.0073940637225933,0.0439569643293175,-0.0038312454456683,-0.1554191607286533,0.0659106134431541,-0.0307792548910363,0.09333631490295,-0.1199584207172584,-0.1263110915786485,-0.1758853515322962,-0.1619715477231202,0.0940077872858426,0.1823372966975379,1.0,0.0
4.0,-0.0198608215562969,0.0746776637945814,0.0975526416273169,-0.0306998942930463,-0.0578039623898312,-0.0172987755550853,0.0925176612901385,0.0146468388904932,0.0241178662202328,0.9734537396892377,0.038515464871994,-0.1345792977985539,0.2014111754428499,0.0644497575008502,0.113132503913805,0.0034363661711399,0.0344907960593561,-0.0158136194065997,-0.0330816496220143,0.1649490297603488,-0.0699430120153703,0.0461910550842263,-0.2084211753240483,0.0672702247836526,0.0412420717838529,0.0473645717584361,-0.0077113300314561,-0.1902405678837136,-0.0369336794528933,0.0811780861023675,-0.1342051640458384,-0.0384303096210274,-0.1682269874803454,0.0024521171158807,-0.1161803396688307,0.0120666705200922,0.0613756664634346,-0.0331781978952285,-0.4114110258332085,0.0484259718221862,0.0758571678795199,0.3917459637870982,0.297236401440822,-0.0171242756606873,0.0565771127679756,0.3324046952609854,-0.0755625175542042,-1.0078170604790984,0.2480943076295765,0.2038854059170645,0.960162924436447,0.2023102502843385,-0.3949023436567644,-0.0648190237684928,0.1191226294970119,0.2605203764742638,0.0236597832542088,0.0306734682059932,-0.0055800619624886,-0.1376583404124939,0.0819042894510956,-0.0243640393744453,0.0709943909489651,-0.1214141003867771,-0.1242674128814995,-0.1674458097734485,-0.1702692543035044,0.0940642937271796,0.1724974868125148,1.0,0.0
5.0,-0.1243966057626189,0.0615308704349728,0.0940967708774959,0.0085028064965955,-0.0780931899703081,-0.0558029837940235,0.1208806586594379,0.0563525568477423,0.0216691348931998,0.9891788512525512,0.0747785068057234,-0.1301091979375154,0.1815195507657238,0.0910800070203949,0.0930157780244575,0.0245063734472245,0.0543110943760618,-0.0224616907005815,-0.0545691335335853,0.1716434031343812,-0.0461018177797486,0.0213131532492391,-0.2111791217883738,0.049457683401196,0.0199310629329495,0.0698939266940688,-0.0097191505967775,-0.1453984459849756,-0.0288131766747254,0.0587230809697267,-0.1109837344996648,-0.0519872184191463,-0.1436454798286588,0.0126186671349666,-0.1458791500055447,-0.003977347320095,0.05391436645783,-0.0768917263905544,-0.3764752316079488,0.0647864215413562,0.1519763335609347,0.360388905789664,0.2173257060092966,-0.03781518278298,0.0459945536736296,0.3370344730329694,-0.0651861904709827,-1.035237795314226,0.2420357761600311,0.239329437947952,0.960374803747752,0.2634573260928268,-0.4262347948788716,-0.0921944998009478,0.1632280185655515,0.2949106321514583,0.05299132341068,0.0166031241600802,-0.0095277761502476,-0.1005927190942573,0.0910868640110909,-0.0145694668038618,0.0304081560075396,-0.1293372536851693,-0.1266579654351582,-0.1684941698570793,-0.1900074314984064,0.0963010844682907,0.1651396797459574,1.0,0.0
6.0,-0.199193740380193,0.0387928560325354,0.1274364161463589,0.0534661795861174,-0.1024314726038697,-0.0724350410339961,0.1381471262624981,0.0755507459750801,0.0413629090151061,0.9558665646871064,0.0661016548386908,-0.1263374087111726,0.1653408162221867,0.0791359997403664,0.1153171536787201,0.0284007958300159,0.0580834035731481,-0.0274884239735632,-0.0560822272636004,0.158194784491376,-0.0834943553543032,-0.0082776846807682,-0.1940468129996271,0.0612376467466866,0.0311479649310659,0.0810263504234942,-0.0125930452856081,-0.1462773623026329,-0.0213670203378439,0.1154977951924315,-0.1225966458739888,-0.0644930955761649,-0.140936981504088,-0.0281997463044228,-0.0900768924777384,0.0049547074780374,0.056469348953851,-0.078561875413418,-0.409500993417584,0.073154719857731,0.1711673574835885,0.3970911172470494,0.2260413299428207,-0.0082795294105977,0.0263042640971387,0.347922044030166,-0.0594207552928913,-1.0105731758084653,0.252481468320674,0.2781748755586704,0.9283767441276928,0.2647869564896895,-0.4682358434986169,-0.0978557306398271,0.1479549567788756,0.3377724147508121,0.0457300928209246,0.0161297852679257,-0.0191103753184487,-0.085897654140707,0.0995640334703596,-0.0026615788783412,0.0154032683801482,-0.1310640896961894,-0.1252461947426155,-0.1650519649148222,-0.1878707240753486,0.0827034770879988,0.1621232866989709,1.0,0.0
7.0,-0.2595076813637909,0.0455141884290701,0.1228088579334565,0.109244830044533,-0.1222348079149744,-0.100561311086404,0.1468953142488976,0.0949420228117807,0.0563369851820958,0.8207362090727319,0.1138608784058774,-0.1303335813308382,0.1303058073449989,0.0588895230276029,0.1166847370550741,0.0307914664548273,0.0625007579398118,-0.0333287628995855,-0.0333076597189038,0.1583094364669581,-0.1134254090319024,-0.0116000995634567,-0.1925848869794204,0.0832851988823777,0.0496441977165733,0.0898158392818739,-0.0222274897166053,-0.1318118939173403,-0.0259109900179899,0.1636676568677245,-0.1313647364059575,-0.0573135210312727,-0.1368773915396661,-0.0177918058767565,-0.0874504435545724,0.0297788458001887,0.047547785647817,-0.0715706702795839,-0.430245540808939,0.0754149192325,0.1918854382429471,0.4159740232734803,0.2795881052439473,-0.0181609183024844,0.032809486996223,0.3600627420014538,-0.0843685520741994,-0.9589197056650964,0.2864273483719869,0.3282508428018618,0.8918871534906915,0.2573022312584158,-0.4889262577685747,-0.1238650542348723,0.1520262971669448,0.3706285784026999,0.0658837882282,0.0262620459050158,-0.0317102897237748,-0.0941715293045344,0.1039875062114158,0.0216304661620256,0.0208330508863348,-0.1322581043422015,-0.1198625422482493,-0.153060309696338,-0.1768452460876721,0.0732482770106022,0.144225293217239,1.0,0.0
8.0,-0.2973125468506426,0.0279653890007665,0.1447618767746074,0.1368329433000989,-0.1325744667443782,-0.1322992020644465,0.1505395633913204,0.1161274058384225,0.0503643204979246,0.6932273687593068,0.0658020106169867,-0.1075943021237261,0.1098554029231934,0.0846768161937829,0.1025597899150759,0.0369800720321131,0.0753802222229838,-0.0371046383049002,-0.0348411796256625,0.1525202465408193,-0.119027605579548,-0.0207334029797177,-0.1801172274889124,0.0856516016893092,0.030465244765979,0.1016309146454954,-0.0234967607114574,-0.0989160362163869,-0.0164308375868975,0.1808404083520259,-0.1164711250094173,-0.0741786291919583,-0.1265881052236471,-0.0190906991710286,-0.0699744648101443,0.0194152538616282,0.052980642705832,-0.087228128977105,-0.4288307224491711,0.0891406510567729,0.2348468364312701,0.4092143939531865,0.2458630952612396,0.0014066940007706,0.0212240693817807,0.3634860547386512,-0.0615207707409957,-0.991774163294548,0.2758255840471523,0.3674719642586119,0.9024210959721768,0.2728602176595271,-0.5067068632581357,-0.1193021741626966,0.1310068122390464,0.3674794214730004,0.0549820176612822,-0.0007637282399422,-0.0348367776610767,-0.0657518451969539,0.0953508888096402,0.0232578653433486,-0.0062570565578205,-0.1366035185786399,-0.1206838455560628,-0.1561588541515391,-0.178599526063729,0.07567559571789,0.14419967142691,1.0,0.0
9.0,-0.3141367886852253,0.0090603637696158,0.155501623199578,0.1632488442166916,-0.143611642953678,-0.1647971296016535,0.1462397922159133,0.1360038293898313,0.0598664431366188,0.5141831892259633,0.0218530641191498,-0.0753895768537473,0.0961342177675314,0.0845254072833761,0.0992777017692251,0.0424792564303133,0.0941610370940817,-0.0476770546468806,-0.0163297502648514,0.1466867742498172,-0.1422120913306262,-0.031037044491202,-0.1692154091631343,0.0920109858162183,0.0205018431502882,0.1176163157059255,-0.0293259135402707,-0.0732610736868371,-0.0076094665895964,0.2175462124322716,-0.1086461036633516,-0.0826165419715474,-0.1147802072992273,-0.01715562551856,-0.0605306137543895,0.0135752522771369,0.0534261363203917,-0.0675624526752154,-0.4641127916417529,0.1050665056387679,0.2664263320030668,0.4308746384250152,0.2444410741976629,0.0054549502337701,4.661937448618147e-05,0.3651365478975728,-0.0247333172752242,-0.9900424109502012,0.2733902199263631,0.4097545253181831,0.8724920747714251,0.2652707374893907,-0.5142460091875272,-0.1083782416470877,0.1140347970347355,0.3696302264596947,0.0552030795957328,-0.0262671581956411,-0.0478955036937989,-0.0564464816485608,0.0975848358945919,0.0379417367574903,-0.0155301528499723,-0.1394381593597836,-0.1223113725392313,-0.1603186216842869,-0.1806423985291157,0.0749894537789443,0.1442151066334767,1.0,0.0
10.0,-0.3147640257554034,-0.0003878398538956,0.1491207259350733,0.1829854602863471,-0.1586508553509165,-0.1804935533768519,0.1579360361972957,0.1463830148766554,0.06409017627735,0.2806551203347667,-0.0184792116194667,-0.0292427607014025,0.0844805848759108,0.0860290160457679,0.0899408227514013,0.0502423744925459,0.1029805554880634,-0.0399134922535215,0.0132221528939806,0.1525110176417778,-0.1635026204350358,-0.0325376066359585,-0.1591073077975573,0.0925400930548967,0.0063103488662765,0.1261912242128566,-0.0227858665433365,-0.0429474767798308,-0.0032780246918993,0.2557952355513638,-0.0965877262591627,-0.0929334936045005,-0.1034346934476134,-0.0274873882880176,-0.0736602684455518,0.0044420999659902,0.0696757225624419,-0.0701385624646906,-0.4320402081227289,0.1131387844993671,0.3263277211652271,0.3950023569339497,0.197804491732184,-0.016899977607194,-0.0145646705487791,0.3670329149425138,0.0167577441654394,-1.029573569426999,0.2656615131242128,0.4485695396011717,0.8681253236010086,0.3092819581998056,-0.5601810672760024,-0.1236430298829531,0.1141882484701674,0.3927327662525732,0.0549400110979352,-0.0902378594921153,-0.0538617054834857,-0.0408528112174233,0.0849029549146936,0.043580494578572,-0.031524715517865,-0.1460253408900652,-0.127744092890004,-0.1654086409883884,-0.1871514613390217,0.0742101614985608,0.1384207017962455,1.0,0.0
